1738589906.0331419, -0.7089996457912524 -0.08904349390593072 -0.0777483471299203 0.6952308630803646 
1738589906.0334933, -0.7091686454376143 -0.08933742101073801 -0.07607898568263018 0.6952054699675713 
1738589906.0439308, -0.7092072898780561 -0.08921484728719381 -0.07671494883527727 0.6951118957639457 
1738589906.0447485, -0.7089912209886091 -0.0890419175248547 -0.07775898736981479 0.6952384665478452 
1738589906.0451162, -0.7089817203936738 -0.08904989247463527 -0.07777012352162746 0.6952458879312508 
1738589906.0454576, -0.7090003998056975 -0.08904843768895962 -0.07775825750130957 0.6952283525654549 
1738589906.0458, -0.7089727986655124 -0.08906105440099439 -0.07778465867509468 0.6952519300341228 
1738589906.046126, -0.7089858776981478 -0.08904429920851929 -0.0777416338076676 0.6952455511371255 
1738589906.046456, -0.7090048226405512 -0.08909968443961802 -0.07780810161304313 0.6952116994330401 
1738589906.0541844, -0.7089903264946258 -0.08905700812556054 -0.07774655450634488 0.695238836302432 
1738589906.0550072, -0.709211860619088 -0.08918510207201746 -0.07675335416009792 0.6951068097427832 
1738589906.0553987, -0.7090045529773924 -0.08904311064283955 -0.07774374313546982 0.6952264226190352 
1738589906.0557435, -0.7089659712261918 -0.08905350966402384 -0.07775678988138097 0.6952629759214602 
1738589906.0561028, -0.7089699575886173 -0.08906156343714403 -0.07779043219190605 0.6952541159995547 
1738589906.0639684, -0.7089821094108301 -0.08903799745503117 -0.07779436123865634 0.695244303036017 
1738589906.0646532, -0.7089768067054472 -0.08904615929082757 -0.07781704098381932 0.6952461270671145 
1738589906.064955, -0.7089775406638731 -0.08905547033274346 -0.07771640017780101 0.6952554431152798 
1738589906.0652072, -0.7089979141562022 -0.08906030357731781 -0.07772477557654575 0.6952331114888345 
1738589906.0654452, -0.7089799877019013 -0.08905967806877982 -0.07780434557202888 0.6952425724814365 
1738589906.0657277, -0.7089914236496855 -0.08904502315900621 -0.07772546168710813 0.6952416109866628 
1738589906.0659928, -0.7091711467744807 -0.0893345077697245 -0.07606432267365876 0.6952048972211766 
1738589906.0662513, -0.7089747237406425 -0.08907218990005401 -0.07777928298148082 0.6952491418349074 
1738589906.0665152, -0.7089701601801882 -0.089049861480201 -0.07782249982865617 0.6952518196055687 
1738589906.0738678, -0.7094757650907575 -0.08955174344018234 -0.07451188495169596 0.6950342459164538 
1738589906.0745246, -0.709164059345505 -0.08934779617232212 -0.07605863838263348 0.6952110411803988 
1738589906.0747979, -0.7091732445428858 -0.08931684189989204 -0.07600645097272114 0.6952113566305411 
1738589906.0750532, -0.7089818556218848 -0.08904408889332063 -0.07774665742360701 0.6952491178646426 
1738589906.0753083, -0.7091823834215678 -0.0893353835506265 -0.07606468995845707 0.6951932819237328 
1738589906.0838544, -0.7090133042060035 -0.08906382093498098 -0.0777189351656303 0.6952176187181013 
1738589906.0847414, -0.7089826412244784 -0.08905513491210748 -0.07772961027612806 0.6952488080352746 
1738589906.0854387, -0.7089904254148085 -0.08903925040449528 -0.07781066988429367 0.6952338370718819 
1738589906.0865912, -0.7094689843716792 -0.08955724145344669 -0.07454637284633288 0.6950367609078837 
1738589906.087745, -0.7089950667960253 -0.08904888648374229 -0.07776224661085686 0.69523328752077 
1738589906.0886872, -0.7091880911819904 -0.08934539956027641 -0.07600031848600684 0.6951932123468157 
1738589906.089659, -0.7091628204486671 -0.08931555970882864 -0.07613099172467269 0.6952085276995732 
1738589906.0903466, -0.7089938095321258 -0.08904827600657507 -0.077663544800046 0.6952456806010894 
1738589906.103812, -0.7091653166193282 -0.08931409444263655 -0.07611836183216061 0.6952075526273346 
1738589906.1045105, -0.7090008749529744 -0.08907750475370818 -0.07776596921503122 0.6952232817554492 
1738589906.1048238, -0.7089914527647047 -0.08906527454422568 -0.07777130129844416 0.695233860993049 
1738589906.1054115, -0.709221967082502 -0.08918017249312803 -0.07672076998272956 0.695100727733024 
1738589906.105784, -0.7089952488246879 -0.08904064468736479 -0.07777835129329934 0.6952323559845108 
1738589906.1138015, -0.709019865245968 -0.08905973054160501 -0.07769450925558025 0.6952141816116675 
1738589906.114451, -0.7091942020044218 -0.0893463623771617 -0.07600525452210032 0.6951863150683498 
1738589906.1147234, -0.7089941053426931 -0.08906246417558582 -0.07776574001404936 0.6952321380261086 
1738589906.1149468, -0.7089859381347074 -0.08904313515388554 -0.07773823341281559 0.6952460188128158 
1738589906.115183, -0.7092226464262869 -0.08919177171900701 -0.07670432071707624 0.6951003617011364 
1738589906.115409, -0.7091741479099521 -0.08935659420504402 -0.07604494893687136 0.6952011167636725 
1738589906.1156197, -0.7089975828628682 -0.08903462589397744 -0.07778478287798445 0.6952300269976511 
1738589906.1338844, -0.7090030081497494 -0.0890792151413538 -0.07770093766159845 0.695228158341501 
1738589906.134597, -0.709010810909787 -0.08902936263539393 -0.07773052256420092 0.6952232795754741 
1738589906.1348705, -0.7089943277468879 -0.08907414989232794 -0.0777246477016497 0.6952350093194042 
1738589906.1351209, -0.7089953493184765 -0.08907704704211061 -0.07771406815897887 0.6952347790100915 
1738589906.1353867, -0.709008139597947 -0.08905285885855367 -0.0776527954107069 0.695231680576971 
1738589906.1356568, -0.7090230776708026 -0.08906326787190648 -0.07770473733214985 0.6952093090878039 
1738589906.1359143, -0.7092026884800517 -0.08921156683335633 -0.07682288643602994 0.695105090698839 
1738589906.1361938, -0.7091632766383389 -0.08932751907005966 -0.07603879035356739 0.6952166164339928 
1738589906.1366103, -0.70902727735086 -0.08908506861388389 -0.0776606735246615 0.6952071564002936 
1738589906.137018, -0.7089894440745382 -0.08904485084480238 -0.0776893354771459 0.6952476895912878 
1738589906.1438384, -0.7091786318679173 -0.0893181980800716 -0.07605523640493181 0.6952003514160994 
1738589906.1445389, -0.7090059212565676 -0.08905205567371871 -0.07774274927097818 0.695223992637769 
1738589906.1448605, -0.709005970623971 -0.08905865478145929 -0.07767997952364769 0.6952301132785342 
1738589906.1451318, -0.709010108106209 -0.08905132120136361 -0.07779410645209604 0.6952140719208963 
1738589906.1453836, -0.7092135144691591 -0.08918141805628925 -0.07671330236050583 0.6951100163346223 
1738589906.1578612, -0.7089973160161129 -0.08908998719177776 -0.07770093325229221 0.6952325834106452 
1738589906.1587417, -0.7090153170299341 -0.08910327251679537 -0.07772065071428891 0.6952103188937052 
1738589906.1592019, -0.7089872505463135 -0.08906376404609331 -0.07777387828492371 0.6952380515717207 
1738589906.15953, -0.7090127510224113 -0.08908104937901398 -0.07762124943087914 0.6952268889837009 
1738589906.1599653, -0.7094787376127333 -0.08956692617082895 -0.07459359474479277 0.6950204905143453 
1738589906.1603415, -0.7090024740867187 -0.08905697998001426 -0.07776533359939179 0.6952243515196561 
1738589906.1606362, -0.7089786958956548 -0.08905650139048578 -0.0777291326360811 0.6952527096429224 
1738589906.1648033, -0.7089901374756954 -0.08905830962696924 -0.07767140507639753 0.6952472619737813 
1738589906.165417, -0.7090178411841561 -0.08905786972831949 -0.07768438355722601 0.6952176157674274 
1738589906.165697, -0.7092154811073342 -0.08922643764892715 -0.07669923332915816 0.6951037849047392 
1738589906.1659465, -0.7090037416929594 -0.08908232101503766 -0.07776127702701921 0.6952202659179926 
1738589906.173875, -0.7092064420661973 -0.0892310518427468 -0.0767213261392919 0.6951099769347805 
1738589906.1836534, -0.7090263553987209 -0.08907789426997516 -0.0777063460286176 0.6952039124525369 
1738589906.1863687, -0.7090044757923795 -0.08906938959163688 -0.07762735506356669 0.6952361403796421 
1738589906.186789, -0.7092238046938696 -0.08922175596469327 -0.07661734652419613 0.6951049239717124 
1738589906.1870193, -0.7089940587999904 -0.0890621679850133 -0.07772629112407914 0.6952366348864393 
1738589906.1872976, -0.7089832836621184 -0.08906378655422573 -0.07772222443986061 0.6952478703602216 
1738589906.1875732, -0.7089991370697293 -0.08912746670327348 -0.0777302867600003 0.695222641197512 
1738589906.194031, -0.7090141232951859 -0.08908594988251749 -0.07771822399356952 0.6952140275920603 
1738589906.1950703, -0.7090066501670347 -0.08906561493060326 -0.07768083360920293 0.6952284332115115 
1738589906.1954415, -0.7090042974872797 -0.08908170262607217 -0.07770920283433837 0.6952256009358839 
1738589906.195702, -0.7089984338138722 -0.08906421106197919 -0.07768591973813312 0.6952364238385558 
1738589906.1959615, -0.708998597770844 -0.08909835507797641 -0.07767784755187515 0.6952327836639205 
1738589906.2037237, -0.7089959133576865 -0.08906256613558451 -0.07771273441264466 0.6952362081088371 
1738589906.2047648, -0.7089690001836315 -0.08906792434431932 -0.07775083158712709 0.695258707114932 
1738589906.2050233, -0.7089957874416609 -0.08907352352861636 -0.07775730877966508 0.6952299488137145 
1738589906.213684, -0.7089888382274707 -0.08906107099364267 -0.07776007151365745 0.6952383218584239 
1738589906.214309, -0.7089772414213914 -0.08907545153751993 -0.07774889655731156 0.6952495553137892 
1738589906.2146466, -0.7089839012288789 -0.08907513137438493 -0.07775125138953654 0.6952425416185898 
1738589906.2148993, -0.7089961823006272 -0.08907545586370269 -0.07773620258596561 0.6952316588399315 
1738589906.2151413, -0.7089953514699843 -0.08909165644590417 -0.07767551858318938 0.6952372128694717 
1738589906.2153866, -0.7089945800154701 -0.08907372315038536 -0.0777101219008309 0.6952364305090561 
1738589906.2156177, -0.7089954542726395 -0.08908192859302355 -0.07773202529681444 0.6952320390072197 
1738589906.2158613, -0.7089979721487153 -0.08904495543998855 -0.07773350120450809 0.6952340427440165 
1738589906.2161603, -0.7090265402822211 -0.0890527193681936 -0.07764727735644755 0.6952135489672828 
1738589906.2164156, -0.7089969849849836 -0.08906317097861742 -0.07766565336696846 0.6952402988496268 
1738589906.2240014, -0.7090018270943442 -0.08905834974262303 -0.07768034285029972 0.6952343373659433 
1738589906.2274387, -0.7090104776593226 -0.0890649690261936 -0.07767135867010475 0.6952256712061218 
1738589906.2295752, -0.7089702662842671 -0.08908126682524667 -0.07772522751309532 0.6952585694787675 
1738589906.2300193, -0.7089982860940962 -0.08907390067585402 -0.07767669031270275 0.6952363643510651 
1738589906.230238, -0.7090156124002649 -0.0890413470722345 -0.07773288580239922 0.6952165837701733 
1738589906.233722, -0.7089793333507337 -0.08906586468513338 -0.07776233036633112 0.6952471478585414 
1738589906.2343059, -0.7089979985686459 -0.08902717214779961 -0.07771027720389523 0.6952388894918886 
1738589906.234561, -0.7092086852040567 -0.08920923219187417 -0.07668808580087758 0.695114156969247 
1738589906.2438793, -0.7089936081762918 -0.08905668434509051 -0.07772601981638941 0.6952378272088798 
1738589906.244555, -0.7089903386082372 -0.08906931983189509 -0.07770010775876407 0.6952424392103356 
1738589906.2448397, -0.7089868522492432 -0.08906262385145199 -0.07770944137959666 0.6952458091142123 
1738589906.2451093, -0.7089850106662591 -0.08904917331634746 -0.07774621384554173 0.6952452988801313 
1738589906.2540011, -0.7091675737826135 -0.08932908485630996 -0.07605418093043176 0.6952103483529406 
1738589906.254649, -0.7090023347747493 -0.08905764350633508 -0.07767813710302268 0.6952341565496168 
1738589906.2549303, -0.7090004434396701 -0.08907608765821062 -0.07772130706318901 0.6952288977295518 
1738589906.2551785, -0.7089852707551154 -0.08906441919075664 -0.07770245506718461 0.6952479727140821 
1738589906.2554138, -0.7092130156605522 -0.0892040444991252 -0.07672042128205266 0.6951068362640148 
1738589906.273905, -0.7089712109698435 -0.0890489370060085 -0.07770943204985094 0.695263513356298 
1738589906.274875, -0.7090219772397398 -0.08907570435755813 -0.07768108328596471 0.6952114814815517 
1738589906.2753723, -0.7089757687017875 -0.08904114169035962 -0.07774985102268529 0.6952553452841173 
1738589906.275647, -0.7090171057190527 -0.08905358918188126 -0.07767934787515145 0.6952194768310893 
1738589906.2759082, -0.7089779731447325 -0.0890830666728402 -0.07768629788506862 0.6952548309423399 
1738589906.276188, -0.7090053472812182 -0.08907385070721223 -0.07770489025115455 0.6952260184126342 
1738589906.27644, -0.7090006760045007 -0.0890749447828508 -0.07769728817610186 0.6952314916969549 
1738589906.276696, -0.7090196437730899 -0.08908306041067451 -0.07766456217763942 0.6952147645681186 
1738589906.2769527, -0.7089866163719745 -0.08908597745936472 -0.07775247190400246 0.6952382466020879 
1738589906.277214, -0.708986165437716 -0.08907581354892209 -0.07772597810723128 0.6952429711876241 
1738589906.2774825, -0.7089923123637675 -0.08906574423049272 -0.0777026384111458 0.6952406016608159 
1738589906.2777345, -0.7091913883027612 -0.08919874357471971 -0.07664021782258947 0.695138429317499 
1738589906.2839763, -0.7090254780607298 -0.08908499460306872 -0.07767722779736784 0.6952071514872675 
1738589906.284852, -0.7090220913586439 -0.08907282440060231 -0.0777153873914252 0.6952079001862069 
1738589906.2857406, -0.7089953304995082 -0.08902141745731408 -0.07766706886285489 0.6952471754549143 
1738589906.2860663, -0.7092193787783589 -0.08920890598482552 -0.07666443001797144 0.6951058977078591 
1738589906.293898, -0.7089953733353022 -0.08908300383200608 -0.07769672184502306 0.6952359300496053 
1738589906.2947617, -0.7089854204195434 -0.08905794812320042 -0.07776202883153413 0.6952419883613277 
1738589906.295122, -0.7089897876238727 -0.08904967256545773 -0.07769464047812434 0.695246128865178 
1738589906.2953458, -0.7090042768116973 -0.0890647388180717 -0.07768118457115783 0.6952309266176331 
1738589906.3038752, -0.708981716854891 -0.0890684605119173 -0.07767185245630102 0.6952544986143814 
1738589906.3045163, -0.7089898588539135 -0.08905300236311468 -0.07769158786186513 0.6952459708534274 
1738589906.304772, -0.709174707727261 -0.08934068096785745 -0.07604839883599579 0.6952022135167831 
1738589906.3137994, -0.7089818145792002 -0.08908680538903341 -0.07770598774417736 0.6952482342086622 
1738589906.31447, -0.7092137349439325 -0.08922389609030529 -0.07664387493031129 0.6951119988670967 
1738589906.3250506, -0.7090061997699931 -0.08909797918050037 -0.07770653911030262 0.6952218729104851 
1738589906.3259706, -0.708997103252988 -0.08908017852023076 -0.07776988260267396 0.69522634784194 
1738589906.3263922, -0.7090110512426105 -0.08906922568203816 -0.07770093214144444 0.6952212362957573 
1738589906.326696, -0.709009204334948 -0.08905580454429181 -0.07768766198305743 0.6952263221576835 
1738589906.3269823, -0.7090119202834769 -0.08908020988089776 -0.07767377327688534 0.6952219775355515 
1738589906.3272777, -0.70900999822539 -0.08905078404876109 -0.07769467651080807 0.695225371745461 
1738589906.3276012, -0.7090228011569867 -0.0891034364250853 -0.07762135231917631 0.6952137590129264 
1738589906.3279686, -0.7092169621963059 -0.08921840244118141 -0.07669216699387894 0.6951040848108073 
1738589906.328299, -0.7089974840608371 -0.08906508852611146 -0.0776082351269375 0.6952459560772154 
1738589906.3339262, -0.7089857015683596 -0.08908790230936889 -0.07770569306964623 0.6952441627934055 
1738589906.3343487, -0.7090023717219377 -0.08907366983866473 -0.07766768637652748 0.6952332333304108 
1738589906.3346808, -0.7090132273496572 -0.08908804461160073 -0.07776524751670132 0.6952094145141959 
1738589906.3350928, -0.709003566157923 -0.08908134209924562 -0.07772022567012091 0.6952251607838501 
1738589906.3355806, -0.7091926904251369 -0.08921806191829476 -0.07674806761696316 0.695122722540532 
1738589906.335817, -0.7092253696083222 -0.08922330789409563 -0.07664747262803391 0.6950998067703005 
1738589906.3360128, -0.7092283330563187 -0.08923128735065987 -0.07664663423822557 0.6950958512376917 
1738589906.3437366, -0.7090104790094706 -0.08907876959954826 -0.0776815641203803 0.6952227614636931 
1738589906.3442812, -0.7089975099871165 -0.08909181474189598 -0.07769332775649103 0.6952330013744937 
1738589906.3444922, -0.7090141037424675 -0.08908716567123479 -0.07762696529679473 0.6952240875183641 
1738589906.3446815, -0.7090089834611967 -0.08909206968561816 -0.07770051335787215 0.6952204648270768 
1738589906.3537416, -0.7090122625766085 -0.0890957515700217 -0.07766514641244096 0.6952206006735598 
1738589906.3543189, -0.7090276590500709 -0.08909677640967043 -0.07768886910312235 0.6952021164761077 
1738589906.354573, -0.7089932583700882 -0.08910118975277014 -0.07775814603809736 0.6952288891402055 
1738589906.354842, -0.7090111765230719 -0.08909124352249502 -0.07766894967725371 0.6952218610983238 
1738589906.3550954, -0.7090455021664833 -0.08911345351913337 -0.07766574399750355 0.6951843643729965 
1738589906.3639824, -0.7090154818491347 -0.08907714403669559 -0.07767334909518189 0.6952187855264292 
1738589906.3647523, -0.7090150156902175 -0.08909832875076544 -0.07768173621065269 0.6952156091450477 
1738589906.365168, -0.7090212734777696 -0.0891070412980699 -0.07771463408743712 0.6952044336709323 
1738589906.3655148, -0.7092254794988003 -0.08922519240498758 -0.07670586556821699 0.6950930113714425 
1738589906.3736756, -0.7090269348175576 -0.08906780096576247 -0.07773778641127893 0.6952010997533135 
1738589906.37416, -0.7090423078417492 -0.0890799494660938 -0.07773795495707862 0.695183845218411 
1738589906.3744595, -0.7090403306639524 -0.08909468160003262 -0.07769484428305268 0.6951887933319798 
1738589906.3747125, -0.7090351091778676 -0.08909284102053092 -0.07763958988358233 0.6952005277002665 
1738589906.3749578, -0.7090306024151781 -0.08910398663271714 -0.0777118209670278 0.6951956251925893 
1738589906.3752294, -0.7092303334518205 -0.08924852237244933 -0.07672165706148142 0.6950833206917675 
1738589906.3888006, -0.7092608116671887 -0.08924863187919964 -0.07666182039950509 0.6950588090470661 
1738589906.3900669, -0.7090156795256704 -0.08910326387428662 -0.07773462863809075 0.6952083875099605 
1738589906.3905973, -0.7089961954168817 -0.0891082549349442 -0.0776974678888848 0.6952317723396217 
1738589906.3908734, -0.7090162621040138 -0.08908819844045965 -0.07769913918178421 0.6952136914223537 
1738589906.391165, -0.709038568180165 -0.08911618231326643 -0.0776844384430472 0.6951889979758875 
1738589906.3917556, -0.7090379558042454 -0.08905737112476243 -0.07760862773510374 0.695205626256259 
1738589906.3921466, -0.7092428360108348 -0.08924251618046256 -0.07663494723293948 0.6950809001373095 
1738589906.3923988, -0.7090405340520931 -0.08908619468372808 -0.07767445428780388 0.6951919520096499 
1738589906.3926177, -0.7090416573465234 -0.08909459394845291 -0.0776523355914939 0.6951922009442004 
1738589906.3939068, -0.7090541284980338 -0.08909381584417889 -0.0776505129789657 0.6951797844243752 
1738589906.4038696, -0.7090399170405836 -0.08909680674046923 -0.07769403405016932 0.6951890333892969 
1738589906.4045074, -0.709021489690789 -0.08911370208942263 -0.07768436121756528 0.6952067428317932 
1738589906.404738, -0.7092348425997202 -0.08922364870942402 -0.07667479459077438 0.6950870840606881 
1738589906.4138892, -0.7092316888407139 -0.08932596707886571 -0.07603241599457986 0.6951477216157738 
1738589906.414558, -0.7090656853595414 -0.08912203399703673 -0.07770442819165076 0.6951583551545961 
1738589906.4237983, -0.7092496454160877 -0.08920564005984824 -0.07669272351264968 0.6950723130861127 
1738589906.4244056, -0.7090365793920296 -0.08913049892049724 -0.07774891588978056 0.6951819828823222 
1738589906.4248092, -0.7090365108008764 -0.08910995286927494 -0.07772347649493896 0.6951875314276682 
1738589906.4251344, -0.7090465982492656 -0.08908539931938225 -0.07765691624184913 0.6951878282155529 
1738589906.4338949, -0.7090374855925888 -0.0890893103192298 -0.07778703689242834 0.6951820737784307 
1738589906.4346893, -0.7090454541772854 -0.08910879305402823 -0.07766568032017628 0.6951850178271867 
1738589906.4350634, -0.7090864530435312 -0.08913981590940519 -0.07763055668083066 0.6951431449703044 
1738589906.435304, -0.709267599691223 -0.08921964758730412 -0.0766538801508538 0.6950564791227163 
1738589906.4355187, -0.7090221222137735 -0.08912133293457124 -0.07777600887383242 0.6951948724430436 
1738589906.4359481, -0.7090564973544885 -0.0890991474497933 -0.07766851072306756 0.6951746743985753 
1738589906.4361973, -0.7090533045786331 -0.08908271124514901 -0.0777473253279197 0.6951712272725967 
1738589906.4364119, -0.7090133028608342 -0.08909656146005665 -0.07780305610935101 0.6952040157841515 
1738589906.4436562, -0.7090478759647019 -0.08907705934498636 -0.07769146523041236 0.6951837334969413 
1738589906.4440808, -0.709043872654448 -0.08911571806568158 -0.07767868670249169 0.6951842900102082 
1738589906.444313, -0.7092716429985177 -0.08925907944324317 -0.07672750424316442 0.6950391667149004 
1738589906.4445288, -0.7090471036105443 -0.08908337263094063 -0.07776731617437337 0.6951752312311121 
1738589906.444742, -0.7090525683739578 -0.08912912490518607 -0.07776463722462013 0.6951640925517174 
1738589906.4450285, -0.7090383452865154 -0.08910319221496207 -0.07778011346591181 0.6951801924678906 
1738589906.4452574, -0.7090250636989547 -0.0890846757558892 -0.07769889778676983 0.6952051933601207 
1738589906.4561486, -0.7092581436864164 -0.08925036828874446 -0.07676396260171511 0.695050035192075 
1738589906.4568658, -0.70905114278142 -0.08911220680251093 -0.077637878473387 0.6951818836429072 
1738589906.4571736, -0.7090279449486996 -0.08910409191146065 -0.07777086751598482 0.6951917190619211 
1738589906.457429, -0.7092522255714254 -0.08927661424911439 -0.07675231168594476 0.6950539902202262 
1738589906.4576669, -0.7090371302584293 -0.08910077171482783 -0.07763830063982412 0.6951975939748883 
1738589906.45792, -0.7090175892464102 -0.08911566136367174 -0.0777958149570477 0.6951980064802351 
1738589906.458228, -0.7090384232306562 -0.08907811630754572 -0.07779554363241478 0.6951815999928518 
1738589906.463908, -0.7090322779787313 -0.08911827601845825 -0.07776329712949812 0.695186328464059 
1738589906.464591, -0.7090342270459432 -0.08909532450757196 -0.07769060192299253 0.6951954102272938 
1738589906.4738512, -0.7090094663746966 -0.08913337943458216 -0.07781933115866002 0.6952013873401416 
1738589906.4744837, -0.7092621757036057 -0.08922964958454654 -0.07672057238701616 0.6950533717088315 
1738589906.4747212, -0.7090240146192911 -0.08911857217876054 -0.07769258891291805 0.6952026239981915 
1738589906.4941223, -0.7090458632243054 -0.08906179139626677 -0.07766653683780744 0.6951905279945989 
1738589906.4952083, -0.7092340227941029 -0.08922979769423682 -0.0767547944226996 0.6950783018105722 
1738589906.4959824, -0.7090215395178656 -0.08910360387848676 -0.07773735824054841 0.6952020622879094 
1738589906.4963791, -0.7092081761778927 -0.08925337499022264 -0.07675758776605052 0.6951013383785267 
1738589906.496675, -0.70902556602817 -0.08909536969134643 -0.07770680748107064 0.6952024265558164 
1738589906.4969509, -0.7092549744367037 -0.08924482471542505 -0.07673040432242481 0.6950576864914314 
1738589906.4972367, -0.7090281482468155 -0.08909204457227062 -0.07772730188925067 0.6951979280238411 
1738589906.4975133, -0.7089996251210883 -0.08910039895867856 -0.0777633053933831 0.6952219205533268 
1738589906.4977796, -0.7092339461244526 -0.08923134420309128 -0.07673352589920936 0.6950805297801989 
1738589906.498147, -0.7089911413490187 -0.08911162837558498 -0.07773060082917031 0.6952327904174282 
1738589906.4985034, -0.7092293517339218 -0.0891855886838473 -0.07670847971951443 0.6950938544896781 
1738589906.4988973, -0.7090254998587509 -0.0890894094036525 -0.0776981728731351 0.695204222954905 
