1738589929.730019, [219, 166, 145]
1738589929.76336, [217, 176, 158]
1738589929.7967002, [220, 175, 158]
1738589929.8300414, [214, 167, 149]
1738589929.8633816, [214, 181, 160]
1738589929.8967226, [214, 176, 159]
1738589929.9300628, [221, 171, 154]
1738589929.9634037, [219, 180, 166]
1738589929.996744, [218, 177, 161]
1738589930.0634248, [216, 185, 166]
1738589930.0967658, [217, 179, 162]
1738589930.130106, [213, 172, 159]
1738589930.1634467, [214, 187, 169]
1738589930.1967866, [213, 184, 167]
1738589930.2301276, [213, 178, 160]
1738589930.2634676, [218, 196, 174]
1738589930.2968073, [216, 190, 171]
1738589930.3301485, [216, 187, 169]
1738589930.3634908, [220, 203, 184]
1738589930.3968318, [219, 197, 177]
1738589930.4301739, [218, 194, 173]
1738589930.4635148, [223, 210, 192]
1738589930.496857, [223, 206, 184]
1738589930.56354, [230, 219, 198]
1738589930.5968812, [227, 212, 192]
1738589930.630223, [225, 203, 183]
1738589930.663564, [230, 222, 202]
1738589930.696906, [229, 216, 196]
1738589930.730247, [221, 208, 187]
1738589930.763589, [233, 228, 205]
1738589930.7969298, [231, 220, 201]
1738589930.8302717, [225, 212, 194]
1738589930.8636127, [236, 234, 209]
1738589930.8969543, [234, 221, 200]
1738589930.9302952, [228, 215, 194]
1738589930.963637, [236, 233, 211]
1738589930.9969778, [231, 220, 201]
1738589931.0303197, [223, 210, 190]
1738589931.0636604, [232, 227, 204]
1738589931.0970023, [227, 217, 196]
1738589931.130343, [223, 210, 192]
1738589931.1636846, [232, 227, 204]
1738589931.1970253, [231, 221, 199]
1738589931.230367, [224, 212, 191]
1738589931.2637079, [236, 230, 207]
1738589931.2970493, [228, 215, 194]
1738589931.3304029, [223, 210, 190]
1738589931.3637576, [235, 232, 208]
1738589931.3971114, [228, 218, 199]
1738589931.4304664, [227, 214, 193]
1738589931.4638202, [236, 233, 211]
1738589931.4971752, [230, 219, 200]
1738589931.5305295, [227, 214, 193]
1738589931.563885, [233, 230, 206]
1738589931.5972393, [230, 219, 198]
1738589931.6305947, [229, 214, 194]
1738589931.6639495, [238, 234, 213]
1738589931.6973052, [230, 219, 198]
1738589931.73066, [228, 215, 196]
1738589931.7973711, [228, 218, 199]
1738589931.830727, [228, 218, 199]
1738589931.8640823, [239, 235, 214]
1738589931.8974388, [230, 219, 200]
1738589931.9307942, [229, 216, 198]
1738589931.9641507, [238, 234, 213]
1738589931.9975064, [230, 219, 200]
1738589932.0308633, [227, 214, 195]
1738589932.064219, [236, 230, 209]
1738589932.097576, [228, 215, 196]
1738589932.130932, [227, 212, 192]
1738589932.1642892, [231, 227, 206]
1738589932.1976454, [227, 214, 193]
1738589932.231003, [224, 211, 193]
1738589932.2643595, [231, 225, 205]
1738589932.2977169, [222, 209, 191]
1738589932.3310595, [226, 210, 193]
1738589932.3644044, [233, 225, 205]
1738589932.3977482, [223, 208, 191]
1738589932.4310932, [223, 208, 191]
1738589932.4644372, [233, 224, 207]
1738589932.4977822, [221, 206, 188]
1738589932.531126, [222, 207, 189]
1738589932.564471, [233, 228, 207]
1738589932.5978153, [223, 208, 191]
1738589932.6311603, [223, 208, 189]
1738589932.664504, [233, 225, 205]
1738589932.697849, [222, 207, 189]
1738589932.7311933, [224, 211, 193]
1738589932.7645383, [235, 229, 208]
1738589932.7978826, [225, 212, 196]
1738589932.8312278, [230, 219, 200]
1738589932.864572, [240, 237, 215]
1738589932.8979173, [227, 217, 198]
1738589932.9312615, [230, 222, 202]
1738589932.9646068, [243, 242, 220]
1738589932.997951, [231, 223, 203]
1738589933.0312965, [232, 226, 206]
1738589933.0646405, [246, 248, 224]
1738589933.097986, [230, 222, 202]
1738589933.1313303, [235, 229, 206]
1738589933.1646757, [243, 242, 222]
1738589933.1980202, [230, 223, 200]
1738589933.2313657, [231, 225, 205]
1738589933.2647102, [243, 242, 220]
1738589933.2980556, [227, 218, 201]
1738589933.3314, [231, 223, 203]
1738589933.3647444, [240, 239, 216]
1738589933.3980877, [230, 219, 198]
1738589933.4314322, [227, 219, 199]
1738589933.4647756, [236, 233, 211]
1738589933.4981198, [225, 212, 194]
1738589933.5314634, [227, 214, 195]
1738589933.564808, [231, 226, 202]
1738589933.5981512, [222, 204, 185]
1738589933.6314957, [221, 205, 190]
1738589933.664839, [229, 221, 199]
1738589933.6981835, [220, 199, 184]
1738589933.7315269, [220, 203, 186]
1738589933.7648714, [227, 214, 195]
1738589933.798215, [215, 194, 174]
1738589933.8315592, [215, 195, 177]
1738589933.8649025, [226, 211, 191]
1738589933.898247, [217, 193, 174]
1738589933.9315903, [220, 200, 182]
1738589933.9649348, [225, 210, 190]
1738589933.9982784, [216, 192, 173]
1738589934.031623, [217, 198, 179]
1738589934.064966, [225, 212, 194]
1738589934.0983105, [221, 194, 176]
1738589934.131654, [225, 203, 185]
1738589934.1649985, [226, 211, 191]
1738589934.1983418, [221, 196, 177]
1738589934.2316864, [221, 201, 181]
1738589934.2650297, [224, 212, 191]
1738589934.298374, [215, 191, 171]
1738589934.3317175, [219, 197, 177]
1738589934.3650742, [224, 205, 186]
1738589934.3984296, [217, 188, 170]
1738589934.4317863, [217, 191, 171]
1738589934.4651423, [223, 199, 180]
1738589934.4984992, [212, 178, 162]
1738589934.531855, [218, 182, 165]
1738589934.5652122, [221, 190, 171]
1738589934.5985684, [215, 175, 159]
1738589934.6319256, [215, 177, 160]
1738589934.6652818, [214, 183, 164]
1738589934.6986392, [213, 167, 153]
1738589934.7319956, [214, 170, 155]
1738589934.7653532, [212, 176, 159]
1738589934.7987099, [211, 161, 148]
1738589934.8320677, [210, 165, 151]
1738589934.8654244, [214, 170, 155]
1738589934.8987823, [211, 157, 141]
1738589934.9321392, [210, 160, 145]
1738589934.965497, [222, 166, 155]
1738589934.9988542, [208, 152, 132]
1738589935.0322125, [216, 160, 142]
1738589935.0655696, [219, 164, 151]
1738589935.098928, [207, 150, 124]
1738589935.1322854, [211, 155, 136]
1738589935.165644, [209, 157, 141]
1738589935.1990016, [202, 147, 120]
1738589935.2323601, [212, 155, 128]
1738589935.265718, [212, 159, 138]
1738589935.2990768, [201, 146, 121]
1738589935.332435, [203, 150, 123]
1738589935.3657763, [208, 155, 129]
1738589935.399117, [199, 144, 115]
1738589935.4324584, [205, 150, 123]
1738589935.465799, [208, 153, 126]
1738589935.4991407, [197, 140, 113]
1738589935.5324812, [203, 145, 119]
1738589935.5658226, [206, 151, 124]
1738589935.599163, [197, 138, 110]
1738589935.6325047, [203, 144, 114]
1738589935.665845, [205, 148, 121]
1738589935.6991863, [197, 138, 108]
1738589935.7325268, [202, 143, 113]
1738589935.7658682, [204, 145, 117]
1738589935.7992084, [196, 133, 99]
1738589935.8325498, [197, 138, 108]
1738589935.86589, [203, 142, 113]
1738589935.8992314, [193, 131, 97]
1738589935.932572, [196, 136, 104]
1738589935.965913, [197, 139, 104]
1738589935.9992535, [189, 126, 92]
1738589936.0325944, [198, 130, 98]
1738589936.065935, [199, 136, 105]
1738589936.099276, [190, 122, 92]
1738589936.1326163, [195, 130, 97]
1738589936.1659572, [200, 133, 99]
1738589936.1992977, [188, 121, 89]
1738589936.2326386, [198, 128, 97]
1738589936.2659788, [199, 131, 99]
1738589936.2993197, [191, 118, 88]
1738589936.3326602, [197, 127, 96]
1738589936.3660007, [196, 124, 92]
1738589936.3993402, [192, 117, 90]
1738589936.4326804, [197, 127, 96]
1738589936.4660199, [196, 123, 96]
1738589936.49936, [191, 118, 90]
1738589936.5326993, [198, 123, 92]
1738589936.5660396, [200, 122, 94]
1738589936.5993788, [187, 114, 88]
1738589936.632719, [197, 120, 91]
1738589936.666058, [200, 122, 94]
1738589936.6993983, [189, 117, 87]
1738589936.7327373, [196, 119, 90]
1738589936.7660773, [199, 119, 89]
1738589936.7994165, [186, 111, 84]
1738589936.8327565, [199, 119, 89]
1738589936.8660955, [198, 123, 94]
1738589936.8994355, [187, 112, 83]
1738589936.999453, [185, 112, 84]
1738589937.032793, [192, 117, 88]
1738589937.0661318, [196, 120, 93]
1738589937.0994713, [181, 109, 86]
1738589937.1328104, [192, 117, 90]
1738589937.1661499, [194, 116, 88]
1738589937.1994889, [182, 109, 84]
1738589937.2328284, [191, 116, 89]
1738589937.266167, [192, 117, 88]
1738589937.2995067, [182, 105, 83]
1738589937.332845, [191, 118, 90]
1738589937.3661861, [190, 115, 85]
1738589937.3995264, [176, 104, 83]
1738589937.4328675, [186, 113, 85]
1738589937.4662075, [184, 111, 83]
1738589937.4995487, [173, 101, 80]
1738589937.5328887, [182, 109, 86]
1738589937.5662298, [178, 108, 81]
1738589937.5995696, [171, 100, 78]
1738589937.6329107, [175, 104, 78]
1738589937.6662507, [178, 104, 79]
1738589937.6995916, [163, 99, 75]
1738589937.7329316, [169, 103, 80]
1738589937.7662725, [169, 100, 75]
1738589937.7996123, [159, 94, 70]
1738589937.8329532, [165, 98, 73]
1738589937.866293, [164, 95, 71]
1738589937.899634, [155, 93, 68]
1738589937.9329736, [163, 98, 77]
1738589937.9663146, [161, 96, 73]
1738589937.999654, [150, 89, 66]
1738589938.032995, [156, 93, 71]
1738589938.0663345, [160, 93, 70]
1738589938.0996752, [148, 88, 67]
1738589938.133015, [155, 91, 67]
1738589938.1663556, [151, 91, 68]
1738589938.1996953, [144, 84, 61]
1738589938.2330358, [151, 89, 66]
1738589938.2663755, [150, 90, 64]
1738589938.299716, [142, 84, 63]
1738589938.3330553, [151, 89, 66]
1738589938.3663993, [148, 88, 67]
1738589938.3997421, [140, 84, 67]
1738589938.4330862, [150, 89, 68]
1738589938.4664295, [147, 87, 66]
1738589938.4997735, [137, 79, 60]
1738589938.5331163, [144, 84, 61]
1738589938.5664606, [143, 82, 62]
1738589938.5998037, [135, 78, 61]
1738589938.633148, [140, 82, 60]
1738589938.6664913, [141, 81, 62]
1738589938.6998353, [129, 78, 59]
1738589938.7331784, [137, 79, 58]
1738589938.7665226, [132, 78, 58]
1738589938.799866, [126, 72, 54]
1738589938.8332102, [136, 80, 60]
1738589938.8665535, [135, 77, 58]
1738589938.8998978, [126, 74, 55]
1738589938.9332411, [138, 77, 57]
1738589938.9665854, [134, 77, 58]
1738589938.9999287, [125, 71, 53]
1738589939.0332732, [134, 76, 57]
1738589939.0666165, [130, 76, 57]
1738589939.099961, [126, 72, 54]
1738589939.1333044, [132, 76, 57]
1738589939.1666486, [132, 76, 59]
1738589939.1999922, [125, 71, 55]
1738589939.2666802, [130, 74, 54]
1738589939.3000247, [128, 74, 56]
1738589939.3333688, [132, 78, 58]
1738589939.3667107, [132, 76, 57]
1738589939.4000516, [126, 72, 56]
1738589939.4333932, [134, 77, 58]
1738589939.4667342, [134, 76, 57]
1738589939.5000758, [126, 72, 54]
1738589939.5334165, [134, 76, 57]
1738589939.5667584, [130, 76, 55]
1738589939.6000988, [124, 73, 54]
1738589939.6334407, [136, 78, 59]
1738589939.6667812, [130, 72, 53]
1738589939.7001228, [123, 72, 53]
1738589939.7334633, [132, 76, 57]
1738589939.7668052, [130, 74, 56]
1738589939.8001459, [122, 71, 52]
1738589939.8334873, [135, 77, 58]
1738589939.8668277, [126, 72, 54]
1738589939.9001691, [126, 72, 54]
1738589939.9335098, [132, 76, 57]
1738589939.9668512, [128, 74, 56]
1738589940.0001917, [125, 71, 55]
1738589940.033533, [131, 75, 57]
1738589940.0668736, [128, 72, 52]
1738589940.1002152, [123, 69, 50]
1738589940.1335554, [130, 76, 55]
1738589940.1668968, [130, 74, 54]
1738589940.200237, [123, 71, 55]
1738589940.2335784, [131, 77, 57]
1738589940.2669187, [129, 73, 53]
1738589940.30026, [121, 69, 50]
1738589940.3335981, [128, 74, 56]
1738589940.3669474, [127, 70, 51]
1738589940.4002957, [120, 68, 49]
1738589940.4336448, [132, 76, 57]
1738589940.466993, [127, 73, 57]
1738589940.5003424, [120, 68, 49]
1738589940.5336907, [131, 75, 55]
1738589940.6003885, [119, 67, 50]
1738589940.6337378, [129, 71, 52]
1738589940.6670861, [127, 70, 55]
1738589940.7004359, [119, 67, 50]
1738589940.7337842, [128, 72, 52]
1738589940.7671337, [123, 72, 53]
1738589940.8004823, [119, 67, 48]
1738589940.8338318, [125, 71, 53]
1738589940.8671803, [124, 70, 52]
1738589940.90053, [119, 67, 48]
1738589940.9338787, [127, 70, 53]
1738589940.9672282, [120, 66, 48]
1738589941.0005772, [120, 68, 51]
1738589941.0339267, [125, 71, 51]
1738589941.0672755, [120, 68, 49]
1738589941.1006255, [116, 65, 44]
1738589941.133974, [125, 69, 50]
1738589941.167324, [121, 67, 49]
1738589941.2006729, [116, 64, 48]
1738589941.2340229, [123, 68, 52]
1738589941.267372, [116, 65, 46]
1738589941.3007216, [117, 62, 47]
1738589941.3340735, [120, 68, 49]
1738589941.3674145, [116, 64, 48]
1738589941.4007545, [112, 60, 41]
1738589941.4340954, [116, 65, 46]
1738589941.4674356, [118, 64, 48]
1738589941.5007763, [110, 61, 43]
1738589941.5341163, [118, 66, 47]
1738589941.567457, [112, 58, 42]
1738589941.6007972, [109, 59, 44]
1738589941.6341379, [114, 60, 44]
1738589941.6674776, [107, 55, 38]
1738589941.7008183, [104, 54, 39]
1738589941.7341583, [109, 57, 41]
1738589941.767499, [103, 53, 38]
1738589941.8008387, [97, 49, 33]
1738589941.8341794, [106, 54, 37]
1738589941.8675191, [99, 52, 36]
1738589941.9008596, [95, 47, 31]
1738589941.9341993, [100, 50, 35]
1738589941.9675398, [96, 48, 32]
1738589942.0008793, [91, 45, 29]
1738589942.03422, [96, 46, 31]
1738589942.0675595, [90, 42, 26]
1738589942.1009, [90, 42, 26]
1738589942.1342394, [90, 42, 26]
1738589942.16758, [86, 40, 26]
1738589942.2009192, [84, 38, 24]
1738589942.2342598, [85, 40, 23]
1738589942.267599, [79, 39, 23]
1738589942.3009396, [79, 35, 20]
1738589942.3342776, [85, 39, 25]
1738589942.3676214, [80, 35, 20]
1738589942.4009643, [76, 33, 16]
1738589942.434308, [84, 37, 19]
1738589942.4676511, [77, 35, 15]
1738589942.5009952, [77, 31, 17]
1738589942.534338, [83, 35, 20]
1738589942.5676818, [72, 32, 16]
1738589942.6010246, [74, 31, 16]
1738589942.6343687, [78, 31, 13]
1738589942.6677115, [73, 28, 11]
1738589942.7010555, [72, 27, 10]
1738589942.7343981, [78, 31, 15]
1738589942.7677422, [74, 31, 16]
1738589942.801085, [72, 26, 14]
1738589942.8344288, [74, 29, 13]
1738589942.8677716, [70, 28, 10]
1738589942.9011154, [69, 26, 11]
1738589942.9344583, [70, 24, 8]
1738589942.9678023, [68, 23, 9]
1738589943.0011451, [67, 21, 10]
1738589943.0344887, [67, 24, 7]
1738589943.0678318, [67, 25, 5]
1738589943.1011755, [65, 22, 4]
1738589943.1345184, [68, 23, 7]
1738589943.1678622, [65, 19, 5]
1738589943.201205, [62, 19, 4]
1738589943.2345488, [67, 24, 9]
1738589943.2678916, [62, 19, 4]
1738589943.3012354, [61, 19, 0]
1738589943.3345792, [63, 23, 4]
1738589943.36792, [63, 18, 1]
1738589943.4012592, [59, 19, 3]
1738589943.4345996, [63, 21, 3]
1738589943.467939, [61, 18, 1]
1738589943.5012794, [60, 17, 0]
1738589943.5346184, [60, 16, 4]
1738589943.5679588, [56, 14, 0]
1738589943.6012979, [56, 15, 0]
1738589943.6346378, [64, 19, 2]
1738589943.6679773, [59, 16, 0]
1738589943.7013173, [55, 13, 0]
1738589943.7346563, [58, 15, 0]
1738589943.7679963, [56, 13, 0]
1738589943.8013353, [53, 10, 0]
1738589943.8346753, [56, 13, 0]
1738589943.8680143, [55, 12, 0]
1738589943.9013543, [53, 15, 0]
1738589943.934693, [58, 18, 2]
1738589944.0013719, [54, 11, 0]
1738589944.0347116, [51, 11, 0]
1738589944.0680504, [52, 12, 0]
1738589944.1347287, [54, 11, 0]
1738589944.1680686, [49, 6, 0]
1738589944.2014072, [48, 4, 0]
1738589944.234747, [51, 7, 0]
1738589944.2680852, [44, 2, 0]
1738589944.3014247, [48, 7, 0]
1738589944.3347635, [51, 10, 0]
1738589944.368105, [44, 5, 0]
1738589944.4014454, [51, 12, 0]
1738589944.4347866, [53, 9, 0]
1738589944.468127, [49, 8, 0]
1738589944.501468, [45, 6, 0]
1738589944.5348084, [51, 5, 0]
1738589944.5681496, [45, 4, 0]
1738589944.6014898, [44, 2, 0]
1738589944.6348307, [46, 2, 0]
1738589944.6681712, [48, 6, 0]
1738589944.701512, [46, 6, 3]
1738589944.7348523, [49, 8, 0]
1738589944.7681932, [44, 0, 0]
1738589944.8015332, [46, 6, 0]
1738589944.8348742, [47, 5, 0]
1738589944.8682144, [44, 4, 0]
1738589944.901555, [44, 2, 0]
1738589944.934895, [48, 5, 0]
1738589944.968236, [44, 2, 0]
1738589945.001576, [42, 0, 0]
1738589945.0349166, [46, 2, 0]
1738589945.0682566, [41, 0, 0]
1738589945.1015973, [41, 3, 0]
1738589945.134937, [45, 4, 0]
1738589945.1682777, [43, 0, 1]
1738589945.2016175, [40, 0, 0]
1738589945.2349582, [45, 8, 0]
1738589945.268298, [42, 5, 0]
1738589945.3016384, [42, 0, 3]
1738589945.334978, [44, 2, 0]
1738589945.3683267, [40, 0, 0]
1738589945.401689, [37, 0, 0]
1738589945.4350524, [42, 0, 0]
1738589945.468415, [40, 0, 0]
1738589945.5017788, [41, 3, 0]
1738589945.5351417, [42, 1, 1]
1738589945.5685055, [38, 0, 0]
1738589945.6018686, [38, 0, 0]
1738589945.6352327, [44, 0, 0]
1738589945.7019606, [43, 3, 0]
1738589945.7686884, [39, 0, 0]
1738589945.835417, [43, 0, 0]
1738589945.868781, [38, 0, 0]
1738589945.902146, [43, 1, 8]
1738589945.9355102, [39, 0, 2]
1738589945.9688756, [39, 0, 0]
1738589946.00224, [35, 0, 0]
1738589946.0356057, [42, 0, 7]
1738589946.0689702, [40, 2, 10]
1738589946.102336, [35, 0, 0]
1738589946.135701, [40, 3, 0]
1738589946.169067, [35, 0, 4]
1738589946.2024322, [36, 3, 10]
1738589946.2357984, [39, 0, 4]
1738589946.2691638, [39, 0, 8]
1738589946.3025303, [35, 0, 2]
1738589946.3358958, [37, 0, 0]
1738589946.369252, [36, 0, 3]
1738589946.4025893, [35, 0, 3]
1738589946.4359276, [39, 0, 6]
1738589946.469265, [34, 0, 2]
1738589946.502603, [34, 0, 0]
1738589946.5359402, [38, 0, 6]
1738589946.5692782, [35, 0, 0]
1738589946.6026156, [36, 0, 6]
1738589946.6359537, [34, 0, 0]
1738589946.6692905, [31, 0, 0]
1738589946.7026284, [32, 0, 0]
1738589946.7359653, [34, 0, 0]
1738589946.7693033, [30, 0, 2]
1738589946.80264, [32, 0, 0]
1738589946.8359778, [35, 0, 0]
1738589946.8693144, [33, 0, 5]
1738589946.902652, [35, 0, 0]
1738589946.9359887, [35, 0, 0]
1738589946.9693265, [34, 0, 0]
1738589947.002663, [34, 0, 0]
1738589947.0360003, [35, 0, 0]
1738589947.069337, [32, 0, 0]
1738589947.102674, [35, 0, 0]
1738589947.1360104, [36, 0, 0]
1738589947.169348, [38, 0, 2]
1738589947.2026842, [36, 0, 7]
1738589947.2360213, [42, 4, 3]
1738589947.2693574, [38, 0, 0]
1738589947.3026946, [40, 0, 7]
1738589947.3360307, [36, 0, 5]
1738589947.3693712, [35, 0, 0]
1738589947.4027238, [38, 0, 4]
1738589947.4360778, [39, 0, 2]
1738589947.469431, [40, 2, 0]
1738589947.502785, [42, 0, 7]
1738589947.5361383, [39, 0, 0]
1738589947.5694923, [41, 2, 4]
1738589947.6028457, [40, 0, 7]
1738589947.6362002, [40, 1, 0]
1738589947.6695538, [40, 0, 4]
1738589947.7029085, [40, 1, 3]
1738589947.7362618, [41, 0, 0]
1738589947.7696166, [40, 0, 0]
1738589947.8029704, [39, 0, 0]
1738589947.8363254, [48, 4, 0]
1738589947.8696795, [44, 4, 0]
1738589947.9030344, [42, 4, 1]
1738589947.9363887, [44, 4, 0]
1738589947.969744, [45, 4, 2]
1738589948.0030982, [43, 7, 3]
1738589948.0364537, [47, 6, 0]
1738589948.0698078, [44, 2, 0]
1738589948.1031635, [47, 5, 0]
1738589948.136518, [48, 6, 0]
1738589948.1698737, [47, 3, 6]
1738589948.2032285, [50, 8, 2]
1738589948.2365844, [49, 7, 0]
1738589948.2699392, [50, 9, 0]
1738589948.3032951, [46, 7, 0]
1738589948.3366504, [51, 7, 0]
1738589948.370006, [45, 6, 0]
1738589948.403343, [45, 2, 1]
1738589948.4366806, [51, 5, 0]
1738589948.4700177, [48, 4, 0]
1738589948.5033553, [53, 9, 0]
1738589948.536692, [57, 12, 0]
1738589948.5700295, [49, 10, 0]
1738589948.603366, [49, 9, 0]
1738589948.6367033, [54, 11, 0]
1738589948.6700401, [50, 8, 0]
1738589948.7033772, [53, 9, 0]
1738589948.7367136, [53, 10, 0]
1738589948.770051, [52, 12, 0]
1738589948.8033872, [51, 7, 0]
1738589948.8367243, [56, 13, 0]
1738589948.8700602, [54, 13, 0]
1738589948.9033976, [56, 13, 0]
1738589948.9367335, [59, 14, 0]
1738589948.9700706, [55, 12, 0]
1738589949.0034063, [54, 12, 1]
1738589949.0367432, [56, 14, 3]
1738589949.070079, [55, 13, 2]
1738589949.1034157, [56, 13, 0]
1738589949.1367514, [60, 17, 2]
1738589949.170088, [58, 14, 0]
1738589949.2034235, [59, 16, 1]
1738589949.2367601, [61, 18, 5]
1738589949.2700956, [59, 18, 5]
1738589949.3034322, [59, 16, 1]
1738589949.3367674, [67, 18, 7]
1738589949.3701036, [61, 18, 3]
1738589949.4034464, [63, 20, 5]
1738589949.4367905, [65, 19, 5]
1738589949.4701335, [64, 18, 6]
1738589949.5034776, [62, 21, 5]
1738589949.5368207, [63, 20, 5]
1738589949.5701644, [63, 20, 7]
1738589949.6035073, [67, 23, 11]
1738589949.6368513, [72, 24, 11]
1738589949.6701944, [69, 28, 12]
1738589949.7035384, [71, 25, 13]
1738589949.736881, [72, 26, 12]
1738589949.770225, [69, 26, 13]
1738589949.8035681, [73, 28, 11]
1738589949.836912, [76, 33, 16]
1738589949.870255, [72, 28, 13]
1738589949.9035988, [76, 33, 18]
1738589949.9369416, [77, 31, 19]
1738589949.9702857, [77, 31, 17]
1738589950.0036285, [77, 31, 17]
1738589950.0369725, [84, 36, 21]
1738589950.0703151, [80, 35, 20]
1738589950.1036592, [80, 37, 22]
1738589950.137002, [89, 41, 27]
1738589950.170346, [82, 37, 21]
1738589950.2036886, [85, 40, 23]
1738589950.2370324, [90, 40, 25]
1738589950.2703755, [87, 41, 29]
1738589950.3037193, [88, 43, 26]
1738589950.3370621, [96, 47, 27]
1738589950.3704057, [93, 45, 32]
1738589950.4037497, [93, 45, 32]
1738589950.437095, [104, 52, 35]
1738589950.4704392, [95, 45, 28]
1738589950.5037842, [96, 51, 37]
1738589950.5371284, [107, 55, 40]
1738589950.570474, [100, 55, 38]
1738589950.6038182, [105, 55, 40]
1738589950.6371634, [108, 58, 41]
1738589950.670508, [104, 56, 40]
1738589950.7038534, [109, 59, 42]
1738589950.7371976, [116, 64, 48]
1738589950.770543, [112, 60, 43]
1738589950.8038878, [116, 64, 48]
1738589950.8372335, [125, 69, 50]
1738589950.870578, [116, 66, 51]
1738589950.9039237, [121, 67, 49]
1738589950.9372687, [128, 71, 54]
1738589950.9706144, [125, 71, 55]
1738589951.0039592, [126, 72, 54]
1738589951.037305, [134, 75, 59]
1738589951.07065, [125, 71, 53]
1738589951.103996, [127, 73, 55]
1738589951.1373413, [137, 79, 58]
1738589951.1706872, [127, 73, 55]
1738589951.2040324, [134, 77, 58]
1738589951.2373786, [141, 82, 64]
1738589951.2707238, [130, 74, 56]
1738589951.30407, [133, 79, 59]
1738589951.3374152, [141, 81, 60]
1738589951.3707623, [130, 74, 56]
1738589951.4041028, [131, 77, 59]
1738589951.4374437, [140, 82, 60]
1738589951.4707842, [129, 78, 57]
1738589951.5041254, [130, 76, 57]
1738589951.5374653, [137, 79, 60]
1738589951.5708065, [126, 74, 55]
1738589951.6041465, [127, 73, 55]
1738589951.6374876, [134, 81, 58]
1738589951.6708276, [122, 70, 54]
1738589951.7041686, [125, 71, 53]
1738589951.7375085, [130, 76, 57]
1738589951.7708495, [123, 69, 50]
1738589951.8041892, [123, 69, 50]
1738589951.8375301, [126, 72, 54]
1738589951.8708699, [118, 66, 49]
1738589951.9042108, [118, 66, 49]
1738589951.9375505, [121, 67, 49]
1738589951.9708915, [112, 63, 43]
1738589952.004231, [112, 63, 45]
1738589952.0375717, [118, 66, 49]
1738589952.0709114, [107, 60, 42]
1738589952.104252, [107, 60, 42]
1738589952.1375918, [113, 61, 44]
1738589952.1709323, [104, 56, 40]
1738589952.204272, [104, 55, 37]
1738589952.2376122, [107, 57, 42]
1738589952.270952, [99, 51, 38]
1738589952.3042924, [98, 51, 33]
1738589952.337632, [99, 52, 36]
1738589952.3709733, [93, 48, 31]
1738589952.4043107, [94, 49, 34]
1738589952.437649, [97, 49, 33]
1738589952.4709861, [89, 45, 33]
1738589952.5043244, [88, 45, 28]
1738589952.5376613, [91, 43, 30]
1738589952.5709996, [84, 42, 24]
1738589952.6043367, [84, 41, 28]
1738589952.6376746, [87, 42, 25]
1738589952.6710114, [79, 35, 20]
1738589952.7043493, [80, 36, 24]
1738589952.7376864, [84, 38, 22]
1738589952.771024, [71, 30, 17]
1738589952.8043606, [76, 33, 18]
1738589952.8376982, [78, 32, 18]
1738589952.8710349, [71, 30, 17]
1738589952.9043725, [70, 31, 17]
1738589952.9377093, [74, 31, 16]
1738589952.9710467, [70, 30, 19]
1738589953.004383, [70, 29, 15]
1738589953.0377204, [73, 32, 19]
1738589953.0710566, [69, 25, 17]
1738589953.104394, [68, 27, 13]
1738589953.1377301, [74, 30, 18]
1738589953.1710675, [65, 24, 11]
1738589953.2044036, [65, 26, 14]
1738589953.2377408, [70, 29, 15]
1738589953.2710767, [63, 23, 14]
1738589953.3044138, [62, 25, 13]
1738589953.3377497, [67, 24, 9]
1738589953.3710864, [64, 23, 10]
1738589953.4044242, [63, 22, 6]
1738589953.4377625, [68, 25, 12]
1738589953.4710999, [61, 18, 5]
1738589953.5044382, [64, 23, 8]
1738589953.5377753, [66, 26, 10]
1738589953.5711138, [63, 22, 8]
1738589953.604451, [66, 23, 8]
1738589953.637789, [63, 21, 3]
1738589953.6711261, [63, 20, 5]
1738589953.7044644, [63, 20, 7]
1738589953.7378013, [68, 23, 7]
1738589953.804476, [65, 19, 5]
1738589953.8378139, [65, 21, 6]
1738589953.871151, [62, 19, 4]
1738589953.9044888, [63, 20, 5]
1738589953.9378254, [65, 21, 8]
1738589953.971163, [58, 18, 2]
1738589954.0044997, [61, 19, 8]
1738589954.0378375, [63, 20, 5]
1738589954.071174, [61, 18, 5]
1738589954.1045115, [61, 18, 3]
1738589954.137848, [63, 20, 7]
1738589954.1711853, [59, 19, 3]
1738589954.2045217, [60, 17, 0]
1738589954.2378588, [65, 19, 7]
1738589954.2711954, [60, 16, 4]
1738589954.3045325, [62, 19, 6]
1738589954.3378687, [65, 21, 8]
1738589954.3712053, [61, 18, 3]
1738589954.404543, [64, 18, 6]
1738589954.4378812, [65, 19, 7]
1738589954.471219, [61, 20, 6]
1738589954.5045574, [65, 17, 6]
1738589954.5378947, [68, 23, 9]
1738589954.5712328, [63, 20, 5]
1738589954.6045704, [61, 16, 4]
1738589954.6379085, [67, 18, 7]
1738589954.6712456, [63, 17, 3]
1738589954.7045836, [63, 22, 6]
1738589954.737921, [66, 20, 8]
1738589954.7712588, [64, 18, 6]
1738589954.804596, [65, 20, 3]
1738589954.8379338, [70, 22, 9]
1738589954.8712707, [65, 17, 4]
1738589954.9046085, [65, 19, 7]
1738589954.9379454, [72, 19, 8]
1738589954.971283, [65, 20, 3]
